Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
240,:,1612291671.803,4.325,0,223,0,0,2390141961,0.5,1,0.8
241,:,1612291671.823,4.354,0,223,0,0,107577988,0.015625,1,0.9
243,:,1612291671.855,4.326,0,223,0,0,733348321,0.125,1,0.8
244,:,1612291671.863,4.348,0,223,0,0,1501843923,0.5,1,0.9
233,:,1612291671.423,4.859,0,223,0,0,2289609983,0.25,25,0.95
242,:,1612291671.838,4.453,0,223,0,0,1501843923,0.5,5,0.9
235,:,1612291671.58,4.766,0,223,0,0,3390822559,0.5,25,0.8
245,:,1612291671.883,4.472,0,223,0,0,384799037,0.015625,5,0.8
246,:,1612291671.989,4.379,0,223,0,0,3390822559,0.015625,1,0.9
247,:,1612291672.027,4.447,0,223,0,0,1953635580,0.03125,5,0.95
248,:,1612291672.059,4.43,0,223,0,0,1953635580,0.125,5,0.9
251,:,1612291672.183,4.314,0,223,0,0,3390822559,0.25,1,0.9
250,:,1612291672.14,4.435,0,223,0,0,1501843923,0.25,5,0.95
252,:,1612291672.258,4.432,0,223,0,0,240309497,0.0625,5,0.9
253,:,1612291672.282,4.419,0,223,0,0,991818103,0.0625,5,0.8
254,:,1612291672.363,4.406,0,223,0,0,3543305936,0.015625,5,0.95
249,:,1612291672.134,4.664,0,223,0,0,3543305936,0.03125,25,0.95
255,:,1612291672.497,4.575,0,223,0,0,2390141961,0.0625,5,0.95
256,:,1612291672.878,4.595,0,223,0,0,1501843923,0.0625,5,0.8
257,:,1612291675.438,4.302,0,223,0,0,4173556719,0.015625,1,0.95
263,:,1612291675.86,4.363,0,223,0,0,107577988,0.015625,1,0.8
258,:,1612291675.526,4.799,0,223,0,0,240309497,0.015625,25,0.95
262,:,1612291675.843,4.493,0,223,0,0,2034693659,0.015625,5,0.8
264,:,1612291675.886,4.456,0,223,0,0,3602412539,0.25,5,0.9
261,:,1612291675.826,4.523,0,223,0,0,1953635580,0.25,5,0.9
266,:,1612291676.04,4.315,0,223,0,0,3543305936,0.015625,1,0.95
268,:,1612291676.059,4.313,0,223,0,0,1953635580,0.0625,1,0.9
259,:,1612291675.638,4.832,0,223,0,0,2034693659,0.03125,25,0.95
260,:,1612291675.705,4.773,0,223,0,0,4047805392,0.5,25,0.8
267,:,1612291676.05,4.443,0,223,0,0,90715284,0.0625,5,0.9
269,:,1612291676.129,4.391,0,223,0,0,2289609983,0.0625,1,0.8
270,:,1612291676.146,4.387,0,223,0,0,90715284,0.015625,1,0.9
272,:,1612291676.21,4.361,0,223,0,0,3602412539,0.03125,1,0.8
273,:,1612291676.223,4.45,0,223,0,0,4173556719,0.0625,1,0.9
265,:,1612291675.967,4.795,0,223,0,0,90715284,0.03125,25,0.9
274,:,1612291676.292,4.484,0,223,0,0,107577988,0.5,5,0.8
277,:,1612291676.368,4.417,0,223,0,0,991818103,0.25,1,0.8
275,:,1612291676.346,4.45,0,223,0,0,733348321,0.5,5,0.9
278,:,1612291676.402,4.401,0,223,0,0,2289609983,0.125,1,0.9
281,:,1612291676.511,4.325,0,223,0,0,991818103,0.015625,1,0.95
271,:,1612291676.182,4.692,0,223,0,0,90715284,0.125,25,0.95
282,:,1612291676.612,4.342,0,223,0,0,1111384852,0.0625,1,0.8
276,:,1612291676.355,4.68,0,223,0,0,4047805392,0.03125,25,0.8
283,:,1612291676.702,4.44,0,223,0,0,2034693659,0.03125,5,0.8
284,:,1612291676.709,4.441,0,223,0,0,1501843923,0.015625,1,0.8
279,:,1612291676.489,4.735,0,223,0,0,2289609983,0.5,25,0.9
280,:,1612291676.497,4.736,0,223,0,0,384799037,0.25,25,0.9
285,:,1612291676.782,4.468,0,223,0,0,2034693659,0.5,5,0.95
286,:,1612291676.81,4.46,0,223,0,0,3602412539,0.25,5,0.95
287,:,1612291677.082,4.654,0,223,0,0,1395720285,0.125,25,0.8
288,:,1612291677.503,4.614,0,223,0,0,733348321,0.25,5,0.8
289,:,1612291679.75,4.289,0,223,0,0,2390141961,0.03125,1,0.95
292,:,1612291680.342,4.292,0,223,0,0,1501843923,0.5,1,0.8
294,:,1612291680.355,4.349,0,223,0,0,1953635580,0.0625,1,0.95
295,:,1612291680.372,4.424,0,223,0,0,1395720285,0.0625,5,0.8
299,:,1612291680.52,4.285,0,223,0,0,1395720285,0.25,1,0.9
296,:,1612291680.383,4.433,0,223,0,0,240309497,0.015625,5,0.9
300,:,1612291680.532,4.487,0,223,0,0,240309497,0.25,5,0.95
290,:,1612291680.246,4.782,0,223,0,0,3602412539,0.125,25,0.9
291,:,1612291680.336,4.7,0,223,0,0,1501843923,0.03125,25,0.9
302,:,1612291680.586,4.473,0,223,0,0,1395720285,0.25,5,0.9
306,:,1612291680.796,4.306,0,223,0,0,90715284,0.25,1,0.9
293,:,1612291680.349,4.789,0,223,0,0,90715284,0.125,25,0.8
297,:,1612291680.478,4.7,0,223,0,0,1501843923,0.015625,25,0.9
303,:,1612291680.688,4.496,0,223,0,0,4017802264,0.5,5,0.8
304,:,1612291680.777,4.424,0,223,0,0,4047805392,0.5,5,0.9
298,:,1612291680.492,4.774,0,223,0,0,733348321,0.03125,25,0.8
301,:,1612291680.547,4.726,0,223,0,0,1111384852,0.03125,25,0.95
311,:,1612291680.989,4.292,0,223,0,0,3602412539,0.5,1,0.95
308,:,1612291680.836,4.546,0,223,0,0,90715284,0.25,5,0.8
314,:,1612291681.174,4.338,0,223,0,0,3543305936,0.0625,1,0.95
305,:,1612291680.784,4.746,0,223,0,0,3602412539,0.015625,25,0.9
307,:,1612291680.803,4.743,0,223,0,0,1953635580,0.125,25,0.8
312,:,1612291681.059,4.496,0,223,0,0,2289609983,0.25,5,0.9
316,:,1612291681.25,4.312,0,223,0,0,3543305936,0.25,1,0.95
313,:,1612291681.151,4.45,0,223,0,0,2289609983,0.5,5,0.95
310,:,1612291680.906,4.705,0,223,0,0,240309497,0.25,25,0.8
309,:,1612291680.845,4.802,0,223,0,0,90715284,0.5,25,0.95
315,:,1612291681.233,4.43,0,223,0,0,1501843923,0.0625,5,0.9
317,:,1612291681.27,4.703,0,223,0,0,3602412539,0.5,25,0.8
318,:,1612291681.284,4.707,0,223,0,0,1111384852,0.5,25,0.8
